TITLE="Graphics"
VARIABLES= "x", "P", "rho", "v", "M", "sigma", "Tcurr"
1.19101e-05 2.40991 5.0302 0.330837 0.415647 -0.00102949 1351.08
1.2241e-05 2.40991 5.0302 0.330837 0.415647 -0.000969195 1351.08
1.25718e-05 2.40991 5.0302 0.330837 0.415647 -0.000969195 1351.08
1.29026e-05 2.40991 5.0302 0.330837 0.415647 -0.000969195 1351.08
1.32335e-05 2.40991 5.0302 0.330837 0.415647 -0.000908205 1351.08
1.35643e-05 2.40991 5.0302 0.330837 0.415647 -0.000908205 1351.08
1.38951e-05 2.40991 5.0302 0.330837 0.415647 -0.000908205 1351.08
1.4226e-05 2.40991 5.0302 0.330837 0.415647 -0.000846487 1351.08
1.45568e-05 2.40991 5.0302 0.330837 0.415647 -0.000846487 1351.08
1.48876e-05 2.40991 5.0302 0.330837 0.415647 -0.000846487 1351.08
1.52185e-05 2.40991 5.0302 0.330837 0.415647 -0.000784015 1351.08
1.55493e-05 2.40991 5.0302 0.330837 0.415647 -0.000784015 1351.08
1.58802e-05 2.40991 5.0302 0.330837 0.415647 -0.000784015 1351.08
1.6211e-05 2.40991 5.0302 0.330837 0.415647 -0.000720767 1351.08
1.65418e-05 2.40991 5.0302 0.330837 0.415647 -0.000720767 1351.08
1.68727e-05 2.40991 5.0302 0.330837 0.415647 -0.000720767 1351.08
1.72035e-05 2.40991 5.0302 0.330837 0.415647 -0.000656726 1351.08
1.75343e-05 2.40991 5.0302 0.330837 0.415647 -0.000656726 1351.08
1.78652e-05 2.40991 5.0302 0.330837 0.415647 -0.000656726 1351.08
1.8196e-05 2.40991 5.0302 0.330837 0.415647 -0.000551973 1351.08
1.85268e-05 2.40991 5.0302 0.330837 0.415647 -0.000551973 1351.08
1.88577e-05 2.40991 5.0302 0.330837 0.415647 -0.000551973 1351.08
1.91885e-05 2.40991 5.0302 0.330837 0.415647 -0.000551973 1351.08
1.95194e-05 2.40991 5.0302 0.330837 0.415647 -0.000551973 1351.08
1.98502e-05 2.40991 5.0302 0.330837 0.415647 -0.000445047 1351.08
2.0181e-05 2.40991 5.0302 0.330837 0.415647 -0.000445047 1351.08
2.05119e-05 2.40991 5.0302 0.330837 0.415647 -0.000445047 1351.08
2.08427e-05 2.40991 5.0302 0.330837 0.415647 -0.000445047 1351.08
2.11735e-05 2.40991 5.0302 0.330837 0.415647 -0.000445047 1351.08
2.15044e-05 2.40991 5.0302 0.330837 0.415647 -0.000335891 1351.08
2.18352e-05 2.40991 5.0302 0.330837 0.415647 -0.000335891 1351.08
2.21661e-05 2.40991 5.0302 0.330837 0.415647 -0.000335891 1351.08
2.24969e-05 2.40991 5.0302 0.330837 0.415647 -0.000335891 1351.08
2.28277e-05 2.40991 5.0302 0.330837 0.415647 -0.000335891 1351.08
2.31586e-05 2.40991 5.0302 0.330837 0.415647 -0.00022443 1351.08
2.34894e-05 2.40991 5.0302 0.330837 0.415647 -0.00022443 1351.08
2.38202e-05 2.40991 5.0302 0.330837 0.415647 -0.00022443 1351.08
2.41511e-05 2.40991 5.0302 0.330837 0.415647 -0.00022443 1351.08
2.44819e-05 2.40991 5.0302 0.330837 0.415647 -0.00022443 1351.08
2.48127e-05 2.40991 5.0302 0.330837 0.415647 -0.000110617 1351.08
2.51436e-05 2.40991 5.0302 0.330837 0.415647 -0.000110617 1351.08
2.54744e-05 2.40991 5.0302 0.330837 0.415647 -0.000110617 1351.08
2.58053e-05 2.40991 5.0302 0.330837 0.415647 -0.000110617 1351.08
2.61361e-05 2.40991 5.0302 0.330837 0.415647 -0.000110617 1351.08
2.64669e-05 2.40991 5.0302 0.330837 0.415647 5.6089e-06 1351.08
2.67978e-05 2.40991 5.0302 0.330837 0.415647 5.6089e-06 1351.08
2.71286e-05 2.40991 5.0302 0.330837 0.415647 5.6089e-06 1351.08
2.74594e-05 2.40991 5.0302 0.330837 0.415647 5.6089e-06 1351.08
2.77903e-05 2.40991 5.0302 0.330837 0.415647 5.6089e-06 1351.08
2.81211e-05 2.40991 5.0302 0.330837 0.415647 0.000124306 1351.08
2.84519e-05 2.40991 5.0302 0.330837 0.415647 0.000124306 1351.08
2.87828e-05 2.40991 5.0302 0.330837 0.415647 0.000124306 1351.08
2.91136e-05 2.40991 5.0302 0.330837 0.415647 0.000124306 1351.08
2.94445e-05 2.40991 5.0302 0.330837 0.415647 0.000315837 1351.08
2.97753e-05 2.40991 5.0302 0.330837 0.415647 0.000315837 1351.08
3.01061e-05 2.40991 5.0302 0.330837 0.415647 0.000315837 1351.08
3.0437e-05 2.40991 5.0302 0.330837 0.415647 0.000315837 1351.08
3.07678e-05 2.40991 5.0302 0.330837 0.415647 0.000315837 1351.08
3.10986e-05 2.40991 5.0302 0.330837 0.415647 0.000315837 1351.08
3.14295e-05 2.40991 5.0302 0.330837 0.415647 0.000315837 1351.08
3.17603e-05 2.40991 5.0302 0.330837 0.415647 0.000315837 1351.08
3.20911e-05 2.40991 5.0302 0.330837 0.415647 0.000513827 1351.08
3.2422e-05 2.40991 5.0302 0.330837 0.415647 0.000513827 1351.08
3.27528e-05 2.40991 5.0302 0.330837 0.415647 0.000513827 1351.08
3.30837e-05 2.40991 5.0302 0.330837 0.415647 0.000513827 1351.08
3.34145e-05 2.40991 5.0302 0.330837 0.415647 0.000513827 1351.08
3.37453e-05 2.40991 5.0302 0.330837 0.415647 0.000513827 1351.08
3.40762e-05 2.40991 5.0302 0.330837 0.415647 0.000513827 1351.08
3.4407e-05 2.40991 5.0302 0.330837 0.415647 0.000513827 1351.08
3.47378e-05 2.40991 5.0302 0.330837 0.415647 0.000718507 1351.08
3.50687e-05 2.40991 5.0302 0.330837 0.415647 0.000718507 1351.08
3.53995e-05 2.40991 5.0302 0.330837 0.415647 0.000718507 1351.08
3.57304e-05 2.40991 5.0302 0.330837 0.415647 0.000718507 1351.08
3.60612e-05 2.40991 5.0302 0.330837 0.415647 0.000718507 1351.08
3.6392e-05 2.40991 5.0302 0.330837 0.415647 0.000718507 1351.08
3.67229e-05 2.40991 5.0302 0.330837 0.415647 0.000718507 1351.08
3.70537e-05 2.40991 5.0302 0.330837 0.415647 0.000718507 1351.08
3.73845e-05 2.40991 5.0302 0.330837 0.415647 0.000930113 1351.08
3.77154e-05 2.40991 5.0302 0.330837 0.415647 0.000930113 1351.08
3.80462e-05 2.40991 5.0302 0.330837 0.415647 0.000930113 1351.08
3.8377e-05 2.40991 5.0302 0.330837 0.415647 0.000930113 1351.08
3.87079e-05 2.40991 5.0302 0.330837 0.415647 0.000930113 1351.08
3.90387e-05 2.40991 5.0302 0.330837 0.415647 0.000930113 1351.08
3.93696e-05 2.40991 5.0302 0.330837 0.415647 0.000930113 1351.08
3.97004e-05 2.40991 5.0302 0.330837 0.415647 0.00114889 1351.08
4.00312e-05 2.40991 5.0302 0.330837 0.415647 0.00114889 1351.08
4.03621e-05 2.40991 5.0302 0.330837 0.415647 0.00114889 1351.08
4.06929e-05 2.40991 5.0302 0.330837 0.415647 0.00114889 1351.08
4.10237e-05 2.40991 5.0302 0.330837 0.415647 0.00114889 1351.08
4.13546e-05 2.40991 5.0302 0.330837 0.415647 0.00114889 1351.08
4.16854e-05 2.40991 5.0302 0.330837 0.415647 0.00114889 1351.08
4.20162e-05 2.40991 5.0302 0.330837 0.415647 0.00114889 1351.08
4.23471e-05 2.40991 5.0302 0.330837 0.415647 0.00137508 1351.08
4.26779e-05 2.40991 5.0302 0.330837 0.415647 0.00137508 1351.08
4.30088e-05 2.40991 5.0302 0.330837 0.415647 0.00137508 1351.08
4.33396e-05 2.40991 5.0302 0.330837 0.415647 0.00137508 1351.08
4.36704e-05 2.40991 5.0302 0.330837 0.415647 0.00137508 1351.08
4.40013e-05 2.40991 5.0302 0.330837 0.415647 0.00137508 1351.08
4.43321e-05 2.40991 5.0302 0.330837 0.415647 0.00137508 1351.08
4.46629e-05 2.40991 5.0302 0.330837 0.415647 0.00137508 1351.08
4.49938e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.53246e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.56554e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.59863e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.63171e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.6648e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.69788e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.73096e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.76405e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.79713e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.83021e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.8633e-05 2.40991 5.0302 0.330837 0.415647 0.00174353 1351.08
4.89638e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
4.92947e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
4.96255e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
4.99563e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
5.02872e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
5.0618e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
5.09488e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
5.12797e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
5.16105e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
5.19413e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
5.22722e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
5.2603e-05 2.40991 5.0302 0.330837 0.415647 0.00213172 1351.08
5.29339e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.32647e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.35955e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.39264e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.42572e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.4588e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.49189e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.52497e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.55805e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.59114e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.62422e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.65731e-05 2.40991 5.0302 0.330837 0.415647 0.00254074 1351.08
5.69039e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
5.72347e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
5.75656e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
5.78964e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
5.82272e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
5.85581e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
5.88889e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
5.92197e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
5.95506e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
5.98814e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
6.02123e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
6.05431e-05 2.40991 5.0302 0.330837 0.415647 0.00297175 1351.08
6.08739e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.12048e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.15356e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.18664e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.21973e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.25281e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.2859e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.31898e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.35206e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.38515e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.41823e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.45131e-05 2.40991 5.0302 0.330837 0.415647 0.00342594 1351.08
6.4844e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.51748e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.55056e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.58365e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.61673e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.64982e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.6829e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.71598e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.74907e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.78215e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.81523e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.84832e-05 2.40991 5.0302 0.330837 0.415647 0.00390462 1351.08
6.8814e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
6.91448e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
6.94757e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
6.98065e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
7.01374e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
7.04682e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
7.0799e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
7.11299e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
7.14607e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
7.17915e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
7.21224e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
7.24532e-05 2.40991 5.0302 0.330837 0.415647 0.00440912 1351.08
7.27841e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.31149e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.34457e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.37766e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.41074e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.44382e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.47691e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.50999e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.54307e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.57616e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.60924e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.64233e-05 2.40991 5.0302 0.330837 0.415647 0.00494087 1351.08
7.67541e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
7.70849e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
7.74158e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
7.77466e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
7.80774e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
7.84083e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
7.87391e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
7.90699e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
7.94008e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
7.97316e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
8.00625e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
8.03933e-05 2.40991 5.0302 0.330837 0.415647 0.00550138 1351.08
8.07241e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.1055e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.13858e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.17166e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.20475e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.23783e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.27092e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.304e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.33708e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.37017e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.40325e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.43633e-05 2.40991 5.0302 0.330837 0.415647 0.00609225 1351.08
8.46942e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.5025e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.53558e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.56867e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.60175e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.63484e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.66792e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.701e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.73409e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.76717e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.80025e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.83334e-05 2.40991 5.0302 0.330837 0.415647 0.00671514 1351.08
8.86642e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
8.89951e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
8.93259e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
8.96567e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
8.99876e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
9.03184e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
9.06492e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
9.09801e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
9.13109e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
9.16417e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
9.19726e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
9.23034e-05 2.40991 5.0302 0.330837 0.415647 0.00737184 1351.08
9.26343e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.29651e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.32959e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.36268e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.39576e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.42884e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.46193e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.49501e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.5281e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.56118e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.59426e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.62735e-05 2.40991 5.0302 0.330837 0.415647 0.0080642 1351.08
9.66043e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.69351e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.7266e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.75968e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.79276e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.82585e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.85893e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.89202e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.9251e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.95818e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
9.99127e-05 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
0.000100244 2.40991 5.0302 0.330837 0.415647 0.00879422 1351.08
0.000100574 2.40991 5.0302 0.330837 0.415647 0.00956397 1351.08
0.000100905 2.40991 5.0302 0.330837 0.415647 0.00956397 1351.08
