TITLE="Graphics"
VARIABLES= "t, ms", "H", "O", "HO2", "H2O2", "T"
1e-06 9.28297e-12 8.69282e-15 9.30667e-12 5.53753e-17 1360
1.006e-06 9.33857e-12 8.79441e-15 9.36256e-12 5.60233e-17 1360
1.01204e-06 9.39451e-12 8.89719e-15 9.41878e-12 5.66789e-17 1360
1.01811e-06 9.45078e-12 9.00118e-15 9.47533e-12 5.73422e-17 1360
1.02422e-06 9.50739e-12 9.10639e-15 9.53223e-12 5.80134e-17 1360
1.03036e-06 9.56434e-12 9.21284e-15 9.58947e-12 5.86924e-17 1360
1.03654e-06 9.62163e-12 9.32054e-15 9.64705e-12 5.93794e-17 1360
1.04276e-06 9.67926e-12 9.4295e-15 9.70498e-12 6.00745e-17 1360
1.04902e-06 9.73723e-12 9.53975e-15 9.76326e-12 6.07777e-17 1360
1.05531e-06 9.79555e-12 9.65129e-15 9.82189e-12 6.14892e-17 1360
1.06165e-06 9.85422e-12 9.76415e-15 9.88087e-12 6.22091e-17 1360
1.06802e-06 9.91324e-12 9.87833e-15 9.9402e-12 6.29375e-17 1360
1.07442e-06 9.97262e-12 9.99386e-15 9.99989e-12 6.36744e-17 1360
1.08087e-06 1.00323e-11 1.01107e-14 1.00599e-11 6.44201e-17 1360
1.08736e-06 1.00924e-11 1.0229e-14 1.01204e-11 6.51744e-17 1360
1.09388e-06 1.01529e-11 1.03487e-14 1.01811e-11 6.59377e-17 1360
1.10044e-06 1.02137e-11 1.04697e-14 1.02423e-11 6.671e-17 1360
1.10705e-06 1.02749e-11 1.05922e-14 1.03038e-11 6.74913e-17 1360
1.11369e-06 1.03364e-11 1.07161e-14 1.03657e-11 6.82818e-17 1360
1.12037e-06 1.03983e-11 1.08415e-14 1.04279e-11 6.90817e-17 1360
1.12709e-06 1.04606e-11 1.09684e-14 1.04905e-11 6.9891e-17 1360
1.13386e-06 1.05232e-11 1.10967e-14 1.05535e-11 7.07098e-17 1360
1.14066e-06 1.05862e-11 1.12266e-14 1.06169e-11 7.15382e-17 1360
1.1475e-06 1.06496e-11 1.1358e-14 1.06807e-11 7.23765e-17 1360
1.15439e-06 1.07134e-11 1.14909e-14 1.07448e-11 7.32246e-17 1360
1.16131e-06 1.07776e-11 1.16255e-14 1.08093e-11 7.40827e-17 1360
1.16828e-06 1.08421e-11 1.17616e-14 1.08742e-11 7.49509e-17 1360
1.17529e-06 1.0907e-11 1.18993e-14 1.09395e-11 7.58293e-17 1360
1.18234e-06 1.09723e-11 1.20386e-14 1.10052e-11 7.67181e-17 1360
1.18944e-06 1.10381e-11 1.21796e-14 1.10713e-11 7.76174e-17 1360
1.19657e-06 1.11042e-11 1.23222e-14 1.11378e-11 7.85273e-17 1360
1.20375e-06 1.11706e-11 1.24665e-14 1.12047e-11 7.94479e-17 1360
1.21098e-06 1.12375e-11 1.26125e-14 1.1272e-11 8.03794e-17 1360
1.21824e-06 1.13048e-11 1.27602e-14 1.13397e-11 8.13218e-17 1360
1.22555e-06 1.13725e-11 1.29097e-14 1.14078e-11 8.22754e-17 1360
1.2329e-06 1.14406e-11 1.3061e-14 1.14763e-11 8.32403e-17 1360
1.2403e-06 1.15091e-11 1.3214e-14 1.15452e-11 8.42165e-17 1360
1.24774e-06 1.1578e-11 1.33688e-14 1.16146e-11 8.52042e-17 1360
1.25523e-06 1.16474e-11 1.35255e-14 1.16843e-11 8.62037e-17 1360
1.26276e-06 1.17171e-11 1.3684e-14 1.17545e-11 8.72149e-17 1360
1.27034e-06 1.17872e-11 1.38444e-14 1.18251e-11 8.8238e-17 1360
1.27796e-06 1.18578e-11 1.40066e-14 1.18961e-11 8.92732e-17 1360
1.28563e-06 1.19288e-11 1.41708e-14 1.19676e-11 9.03207e-17 1360
1.29334e-06 1.20002e-11 1.4337e-14 1.20395e-11 9.13805e-17 1360
1.3011e-06 1.20721e-11 1.45067e-14 1.21118e-11 9.24696e-17 1360
1.30891e-06 1.21444e-11 1.46785e-14 1.21845e-11 9.35729e-17 1360
1.31676e-06 1.22171e-11 1.48523e-14 1.22577e-11 9.46893e-17 1360
1.32466e-06 1.22902e-11 1.50283e-14 1.23313e-11 9.5819e-17 1360
1.33261e-06 1.23638e-11 1.52063e-14 1.24054e-11 9.6962e-17 1360
1.34061e-06 1.24378e-11 1.53864e-14 1.24799e-11 9.81187e-17 1360
1.34865e-06 1.25123e-11 1.55686e-14 1.25549e-11 9.92891e-17 1360
1.35674e-06 1.25872e-11 1.57531e-14 1.26303e-11 1.00473e-16 1360
1.36488e-06 1.26625e-11 1.59397e-14 1.27061e-11 1.01672e-16 1360
1.37307e-06 1.27383e-11 1.61285e-14 1.27825e-11 1.02884e-16 1360
1.38131e-06 1.28146e-11 1.63195e-14 1.28592e-11 1.04111e-16 1360
1.3896e-06 1.28913e-11 1.65128e-14 1.29365e-11 1.05353e-16 1360
1.39793e-06 1.29685e-11 1.67084e-14 1.30142e-11 1.06609e-16 1360
1.40632e-06 1.30461e-11 1.69064e-14 1.30923e-11 1.0788e-16 1360
1.41476e-06 1.31242e-11 1.71066e-14 1.3171e-11 1.09167e-16 1360
1.42325e-06 1.32027e-11 1.73093e-14 1.32501e-11 1.10469e-16 1360
1.43179e-06 1.32818e-11 1.75143e-14 1.33297e-11 1.11786e-16 1360
1.44038e-06 1.33613e-11 1.77218e-14 1.34098e-11 1.13118e-16 1360
1.44902e-06 1.34412e-11 1.79318e-14 1.34903e-11 1.14467e-16 1360
1.45772e-06 1.35217e-11 1.81442e-14 1.35714e-11 1.15832e-16 1360
1.46646e-06 1.36026e-11 1.83592e-14 1.36529e-11 1.17213e-16 1360
1.47526e-06 1.3684e-11 1.85767e-14 1.37349e-11 1.1861e-16 1360
1.48411e-06 1.37659e-11 1.87968e-14 1.38174e-11 1.20024e-16 1360
1.49302e-06 1.38483e-11 1.90195e-14 1.39004e-11 1.21455e-16 1360
1.50197e-06 1.39312e-11 1.92448e-14 1.39839e-11 1.22902e-16 1360
1.51099e-06 1.40146e-11 1.94729e-14 1.40679e-11 1.24367e-16 1360
1.52005e-06 1.40985e-11 1.97036e-14 1.41524e-11 1.2585e-16 1360
1.52917e-06 1.41828e-11 1.99371e-14 1.42374e-11 1.2735e-16 1360
1.53835e-06 1.42677e-11 2.01733e-14 1.4323e-11 1.28868e-16 1360
1.54758e-06 1.43531e-11 2.04124e-14 1.4409e-11 1.30404e-16 1360
1.55686e-06 1.4439e-11 2.06542e-14 1.44956e-11 1.31958e-16 1360
1.5662e-06 1.45254e-11 2.0899e-14 1.45826e-11 1.33531e-16 1360
1.5756e-06 1.46123e-11 2.11467e-14 1.46703e-11 1.35122e-16 1360
1.58506e-06 1.46998e-11 2.13973e-14 1.47584e-11 1.36732e-16 1360
1.59457e-06 1.47877e-11 2.16509e-14 1.4847e-11 1.38362e-16 1360
1.60413e-06 1.48762e-11 2.19075e-14 1.49362e-11 1.40011e-16 1360
1.61376e-06 1.49652e-11 2.21671e-14 1.5026e-11 1.4168e-16 1360
1.62344e-06 1.50548e-11 2.24299e-14 1.51162e-11 1.43368e-16 1360
1.63318e-06 1.51449e-11 2.26957e-14 1.52071e-11 1.45077e-16 1360
1.64298e-06 1.52355e-11 2.29647e-14 1.52984e-11 1.46805e-16 1360
1.65284e-06 1.53267e-11 2.3237e-14 1.53903e-11 1.48555e-16 1360
1.66276e-06 1.54184e-11 2.35124e-14 1.54828e-11 1.50325e-16 1360
1.67273e-06 1.55106e-11 2.37911e-14 1.55758e-11 1.52116e-16 1360
1.68277e-06 1.56034e-11 2.40732e-14 1.56694e-11 1.53929e-16 1360
1.69286e-06 1.56968e-11 2.43586e-14 1.57635e-11 1.55763e-16 1360
1.70302e-06 1.57907e-11 2.46474e-14 1.58582e-11 1.5762e-16 1360
1.71324e-06 1.58852e-11 2.49396e-14 1.59535e-11 1.59498e-16 1360
1.72352e-06 1.59802e-11 2.52353e-14 1.60494e-11 1.61398e-16 1360
1.73386e-06 1.60758e-11 2.55345e-14 1.61458e-11 1.63322e-16 1360
1.74426e-06 1.6172e-11 2.58373e-14 1.62428e-11 1.65268e-16 1360
1.75473e-06 1.62687e-11 2.61436e-14 1.63404e-11 1.67237e-16 1360
1.76526e-06 1.63661e-11 2.64536e-14 1.64386e-11 1.6923e-16 1360
1.77585e-06 1.6464e-11 2.67673e-14 1.65374e-11 1.71247e-16 1360
1.7865e-06 1.65625e-11 2.70848e-14 1.66367e-11 1.73287e-16 1360
1.79722e-06 1.66616e-11 2.7406e-14 1.67367e-11 1.75352e-16 1360
1.80801e-06 1.67612e-11 2.7731e-14 1.68372e-11 1.77442e-16 1360
1.81885e-06 1.68615e-11 2.80599e-14 1.69384e-11 1.79556e-16 1360
1.82977e-06 1.69623e-11 2.83927e-14 1.70402e-11 1.81696e-16 1360
1.84075e-06 1.70638e-11 2.87295e-14 1.71426e-11 1.83861e-16 1360
1.85179e-06 1.71659e-11 2.90703e-14 1.72456e-11 1.86052e-16 1360
1.8629e-06 1.72686e-11 2.94152e-14 1.73492e-11 1.88269e-16 1360
1.87408e-06 1.73718e-11 2.97641e-14 1.74535e-11 1.90512e-16 1360
1.88532e-06 1.74758e-11 3.01172e-14 1.75583e-11 1.92783e-16 1360
1.89664e-06 1.75803e-11 3.04745e-14 1.76638e-11 1.9508e-16 1360
1.90802e-06 1.76854e-11 3.08361e-14 1.777e-11 1.97404e-16 1360
1.91946e-06 1.77912e-11 3.12019e-14 1.78768e-11 1.99757e-16 1360
1.93098e-06 1.78976e-11 3.15721e-14 1.79842e-11 2.02137e-16 1360
1.94257e-06 1.80047e-11 3.19468e-14 1.80923e-11 2.04546e-16 1360
1.95422e-06 1.81123e-11 3.23258e-14 1.8201e-11 2.06984e-16 1360
1.96595e-06 1.82206e-11 3.27094e-14 1.83104e-11 2.0945e-16 1360
1.97774e-06 1.83296e-11 3.30976e-14 1.84204e-11 2.11946e-16 1360
1.98961e-06 1.84392e-11 3.34904e-14 1.85311e-11 2.14472e-16 1360
2.00155e-06 1.85495e-11 3.38879e-14 1.86425e-11 2.17028e-16 1360
2.01356e-06 1.86604e-11 3.42901e-14 1.87545e-11 2.19615e-16 1360
2.02564e-06 1.8772e-11 3.46971e-14 1.88672e-11 2.22232e-16 1360
2.03779e-06 1.88843e-11 3.51089e-14 1.89806e-11 2.24881e-16 1360
2.05002e-06 1.89972e-11 3.55257e-14 1.90947e-11 2.27561e-16 1360
2.06232e-06 1.91108e-11 3.59474e-14 1.92094e-11 2.30273e-16 1360
2.07469e-06 1.92251e-11 3.63742e-14 1.93249e-11 2.33017e-16 1360
2.08714e-06 1.934e-11 3.6806e-14 1.9441e-11 2.35795e-16 1360
