TITLE="Graphics"
VARIABLES= "x", "H2", "H", "O2", "O", "OH", "HO2", "H2O", "H2O2", "N"
3.85778e-07 0.0394802 3.9022e-10 0.223809 5.9566e-11 6.28597e-11 1.30548e-08 8.30088e-12 3.88708e-12 0.736711
7.71556e-07 0.0394802 7.71303e-10 0.223809 2.23831e-10 2.34778e-10 2.62765e-08 6.22905e-11 1.55908e-11 0.736711
1.15733e-06 0.0394802 1.14665e-09 0.223809 4.7415e-10 4.94662e-10 3.96615e-08 1.99971e-10 3.51764e-11 0.736711
1.54311e-06 0.0394802 1.51897e-09 0.223809 7.95757e-10 8.26288e-10 5.3208e-08 4.52032e-10 6.27065e-11 0.736711
1.92889e-06 0.0394802 1.89045e-09 0.223809 1.17696e-09 1.21715e-09 6.69147e-08 8.43558e-10 9.82424e-11 0.736711
2.31467e-06 0.0394802 2.26284e-09 0.223809 1.60848e-09 1.65752e-09 8.07817e-08 1.3954e-09 1.41845e-10 0.736711
2.70045e-06 0.0394802 2.63755e-09 0.223809 2.08292e-09 2.13985e-09 9.48097e-08 2.12509e-09 1.93575e-10 0.736711
3.08622e-06 0.0394802 3.01577e-09 0.223809 2.59447e-09 2.65825e-09 1.09e-07 3.0476e-09 2.53494e-10 0.736711
3.472e-06 0.0394802 3.39844e-09 0.223809 3.13849e-09 3.20817e-09 1.23354e-07 4.1759e-09 3.21663e-10 0.736711
3.85778e-06 0.0394802 3.78638e-09 0.223809 3.71137e-09 3.78605e-09 1.37873e-07 5.5214e-09 3.98145e-10 0.736711
4.24356e-06 0.0394802 4.18026e-09 0.223809 4.31024e-09 4.38916e-09 1.52562e-07 7.09433e-09 4.83004e-10 0.736711
4.62934e-06 0.0394802 4.58066e-09 0.223809 4.93287e-09 5.01537e-09 1.67421e-07 8.904e-09 5.76304e-10 0.736711
5.01512e-06 0.0394802 4.98808e-09 0.223809 5.57755e-09 5.66308e-09 1.82455e-07 1.0959e-08 6.78113e-10 0.736711
5.40089e-06 0.0394802 5.40295e-09 0.223809 6.24298e-09 6.33109e-09 1.97665e-07 1.32673e-08 7.88497e-10 0.736711
5.78667e-06 0.0394802 5.82566e-09 0.223809 6.92819e-09 7.01852e-09 2.13057e-07 1.58366e-08 9.07527e-10 0.736711
6.17245e-06 0.0394802 6.25655e-09 0.223809 7.63247e-09 7.72474e-09 2.28632e-07 1.86741e-08 1.03527e-09 0.736711
6.55823e-06 0.0394802 6.69594e-09 0.223809 8.35531e-09 8.44929e-09 2.44395e-07 2.17871e-08 1.17181e-09 0.736711
6.944e-06 0.0394802 7.14413e-09 0.223809 9.09636e-09 9.19189e-09 2.6035e-07 2.51825e-08 1.31721e-09 0.736711
7.32978e-06 0.0394802 7.60139e-09 0.223808 9.8554e-09 9.95238e-09 2.765e-07 2.88672e-08 1.47156e-09 0.736711
7.71556e-06 0.0394802 8.06799e-09 0.223808 1.06324e-08 1.07307e-08 2.9285e-07 3.28481e-08 1.63493e-09 0.736711
8.10134e-06 0.0394802 8.5442e-09 0.223808 1.14272e-08 1.15269e-08 3.09404e-07 3.71322e-08 1.8074e-09 0.736711
8.48712e-06 0.0394802 9.03025e-09 0.223808 1.22401e-08 1.2341e-08 3.26166e-07 4.17262e-08 1.98906e-09 0.736711
8.87289e-06 0.0394802 9.5264e-09 0.223808 1.3071e-08 1.31733e-08 3.43141e-07 4.66372e-08 2.17999e-09 0.736711
9.25867e-06 0.0394802 1.00329e-08 0.223808 1.39203e-08 1.40239e-08 3.60332e-07 5.18721e-08 2.38028e-09 0.736711
9.64445e-06 0.0394802 1.05499e-08 0.223808 1.47881e-08 1.48931e-08 3.77745e-07 5.7438e-08 2.59002e-09 0.736711
1.00302e-05 0.0394801 1.10778e-08 0.223808 1.56748e-08 1.57811e-08 3.95384e-07 6.33422e-08 2.80931e-09 0.736711
1.0416e-05 0.0394801 1.16168e-08 0.223808 1.65805e-08 1.66884e-08 4.13254e-07 6.9592e-08 3.03823e-09 0.736711
1.08018e-05 0.0394801 1.2167e-08 0.223808 1.75056e-08 1.76151e-08 4.3136e-07 7.61948e-08 3.27689e-09 0.736711
1.11876e-05 0.0394801 1.27289e-08 0.223808 1.84505e-08 1.85616e-08 4.49708e-07 8.31582e-08 3.52539e-09 0.736711
1.15733e-05 0.0394801 1.33025e-08 0.223808 1.94156e-08 1.95284e-08 4.68301e-07 9.04899e-08 3.78383e-09 0.736711
1.19591e-05 0.0394801 1.38882e-08 0.223808 2.04011e-08 2.05157e-08 4.87146e-07 9.81978e-08 4.05232e-09 0.736711
1.23449e-05 0.0394801 1.44862e-08 0.223808 2.14075e-08 2.15241e-08 5.06248e-07 1.0629e-07 4.33096e-09 0.736711
1.27307e-05 0.0394801 1.50968e-08 0.223808 2.24353e-08 2.25539e-08 5.25612e-07 1.14774e-07 4.61987e-09 0.736711
1.31165e-05 0.0394801 1.57202e-08 0.223808 2.34848e-08 2.36055e-08 5.45244e-07 1.23659e-07 4.91916e-09 0.736711
1.35022e-05 0.0394801 1.63568e-08 0.223808 2.45565e-08 2.46794e-08 5.6515e-07 1.32953e-07 5.22895e-09 0.736711
1.3888e-05 0.0394801 1.70067e-08 0.223808 2.56509e-08 2.57761e-08 5.85335e-07 1.42665e-07 5.54935e-09 0.736711
1.42738e-05 0.0394801 1.76704e-08 0.223808 2.67683e-08 2.6896e-08 6.05806e-07 1.52804e-07 5.88049e-09 0.736711
1.46596e-05 0.0394801 1.8348e-08 0.223808 2.79094e-08 2.80396e-08 6.26568e-07 1.63378e-07 6.2225e-09 0.736711
1.50453e-05 0.0394801 1.90398e-08 0.223808 2.90744e-08 2.92073e-08 6.47628e-07 1.74398e-07 6.5755e-09 0.736711
1.54311e-05 0.0394801 1.97463e-08 0.223808 3.02641e-08 3.03998e-08 6.68992e-07 1.85871e-07 6.93963e-09 0.736711
1.58169e-05 0.0394801 2.04676e-08 0.223808 3.14788e-08 3.16175e-08 6.90667e-07 1.97809e-07 7.31503e-09 0.736711
1.62027e-05 0.0394801 2.12041e-08 0.223808 3.27192e-08 3.28608e-08 7.12659e-07 2.1022e-07 7.70183e-09 0.736711
1.65885e-05 0.0394801 2.19561e-08 0.223808 3.39856e-08 3.41305e-08 7.34975e-07 2.23115e-07 8.10017e-09 0.736711
1.69742e-05 0.0394801 2.27239e-08 0.223808 3.52788e-08 3.54269e-08 7.57622e-07 2.36504e-07 8.51021e-09 0.736711
1.736e-05 0.0394801 2.35079e-08 0.223808 3.65991e-08 3.67507e-08 7.80606e-07 2.50398e-07 8.93208e-09 0.736711
1.77458e-05 0.0394801 2.43084e-08 0.223808 3.79473e-08 3.81025e-08 8.03936e-07 2.64806e-07 9.36595e-09 0.736711
