TITLE="Graphics"
VARIABLES= "x", "H2", "H", "O2", "O", "OH", "HO2", "H2O", "H2O2", "N"
4.07972e-07 0.0554618 1.94065e-10 0.220085 2.00369e-11 2.08765e-11 6.46566e-09 3.13506e-12 1.5816e-12 0.724453
8.15943e-07 0.0554618 3.84535e-10 0.220085 7.56015e-11 7.75237e-11 1.30058e-08 2.2713e-11 6.34296e-12 0.724453
1.22391e-06 0.0554618 5.72583e-10 0.220085 1.60615e-10 1.62374e-10 1.96193e-08 7.21529e-11 1.43132e-11 0.724453
1.63189e-06 0.0554618 7.59144e-10 0.220085 2.70117e-10 2.697e-10 2.63052e-08 1.62149e-10 2.55203e-11 0.724453
2.03986e-06 0.0554618 9.44961e-10 0.220085 4.00119e-10 3.95215e-10 3.30631e-08 3.01202e-10 3.99915e-11 0.724453
2.44783e-06 0.0554618 1.13063e-09 0.220085 5.47385e-10 5.35647e-10 3.98927e-08 4.96218e-10 5.7754e-11 0.724453
2.8558e-06 0.0554618 1.31664e-09 0.220085 7.09283e-10 6.88465e-10 4.67941e-08 7.52904e-10 7.88349e-11 0.724453
3.26377e-06 0.0554618 1.50338e-09 0.220085 8.8365e-10 8.51681e-10 5.37674e-08 1.07607e-09 1.03261e-10 0.724453
3.67174e-06 0.0554618 1.69118e-09 0.220085 1.06875e-09 1.02376e-09 6.0813e-08 1.46975e-09 1.3106e-10 0.724453
4.07972e-06 0.0554618 1.88032e-09 0.220085 1.26317e-09 1.2035e-09 6.79313e-08 1.93739e-09 1.62258e-10 0.724453
4.48769e-06 0.0554618 2.07101e-09 0.220085 1.46577e-09 1.38995e-09 7.51228e-08 2.48203e-09 1.96884e-10 0.724453
4.89566e-06 0.0554618 2.26344e-09 0.220085 1.67564e-09 1.5824e-09 8.23882e-08 3.10627e-09 2.34964e-10 0.724453
5.30363e-06 0.0554618 2.45776e-09 0.220085 1.89204e-09 1.78025e-09 8.97282e-08 3.81247e-09 2.76527e-10 0.724453
5.7116e-06 0.0554618 2.65412e-09 0.220085 2.11435e-09 1.98301e-09 9.71436e-08 4.60282e-09 3.216e-10 0.724453
6.11957e-06 0.0554618 2.85263e-09 0.220085 2.34208e-09 2.19032e-09 1.04635e-07 5.4793e-09 3.70213e-10 0.724453
6.52754e-06 0.0554618 3.05339e-09 0.220085 2.57483e-09 2.40187e-09 1.12204e-07 6.44378e-09 4.22394e-10 0.724453
6.93552e-06 0.0554618 3.25649e-09 0.220085 2.81229e-09 2.61744e-09 1.1985e-07 7.49798e-09 4.78171e-10 0.724453
7.34349e-06 0.0554618 3.46202e-09 0.220085 3.05422e-09 2.83684e-09 1.27575e-07 8.64355e-09 5.37576e-10 0.724453
7.75146e-06 0.0554618 3.67005e-09 0.220085 3.30042e-09 3.05994e-09 1.3538e-07 9.88206e-09 6.00637e-10 0.724453
8.15943e-06 0.0554618 3.88063e-09 0.220085 3.55074e-09 3.28663e-09 1.43266e-07 1.12151e-08 6.67386e-10 0.724453
8.5674e-06 0.0554618 4.09383e-09 0.220085 3.80507e-09 3.51684e-09 1.51234e-07 1.2644e-08 7.37852e-10 0.724453
8.97537e-06 0.0554618 4.3097e-09 0.220085 4.06332e-09 3.75051e-09 1.59284e-07 1.41704e-08 8.12067e-10 0.724453
9.38334e-06 0.0554618 4.52831e-09 0.220085 4.32544e-09 3.9876e-09 1.67418e-07 1.57957e-08 8.90063e-10 0.724453
9.79132e-06 0.0554618 4.74969e-09 0.220085 4.59137e-09 4.22809e-09 1.75637e-07 1.75213e-08 9.71871e-10 0.724453
1.01993e-05 0.0554618 4.9739e-09 0.220085 4.86109e-09 4.47197e-09 1.83943e-07 1.93487e-08 1.05752e-09 0.724453
1.06073e-05 0.0554618 5.20097e-09 0.220085 5.13459e-09 4.71924e-09 1.92335e-07 2.12792e-08 1.14706e-09 0.724453
1.10152e-05 0.0554618 5.43097e-09 0.220085 5.41187e-09 4.96991e-09 2.00815e-07 2.33144e-08 1.2405e-09 0.724453
1.14232e-05 0.0554618 5.66393e-09 0.220085 5.69294e-09 5.22399e-09 2.09385e-07 2.54555e-08 1.33789e-09 0.724453
1.18312e-05 0.0554618 5.89989e-09 0.220085 5.97781e-09 5.4815e-09 2.18046e-07 2.77041e-08 1.43926e-09 0.724453
1.22391e-05 0.0554618 6.13891e-09 0.220085 6.26651e-09 5.74247e-09 2.26798e-07 3.00616e-08 1.54464e-09 0.724453
1.26471e-05 0.0554618 6.38101e-09 0.220085 6.55906e-09 6.00692e-09 2.35643e-07 3.25295e-08 1.65407e-09 0.724453
1.30551e-05 0.0554618 6.62625e-09 0.220085 6.85551e-09 6.27489e-09 2.44582e-07 3.51092e-08 1.76759e-09 0.724453
1.34631e-05 0.0554618 6.87467e-09 0.220085 7.15587e-09 6.54642e-09 2.53616e-07 3.78022e-08 1.88524e-09 0.724453
1.3871e-05 0.0554618 7.12631e-09 0.220085 7.4602e-09 6.82154e-09 2.62747e-07 4.06101e-08 2.00704e-09 0.724453
1.4279e-05 0.0554618 7.38122e-09 0.220085 7.76853e-09 7.10028e-09 2.71976e-07 4.35343e-08 2.13304e-09 0.724453
1.4687e-05 0.0554618 7.63944e-09 0.220085 8.08091e-09 7.3827e-09 2.81305e-07 4.65763e-08 2.26327e-09 0.724453
1.50949e-05 0.0554618 7.90101e-09 0.220085 8.39737e-09 7.66882e-09 2.90733e-07 4.97378e-08 2.39778e-09 0.724453
1.55029e-05 0.0554618 8.16598e-09 0.220085 8.71797e-09 7.95871e-09 3.00264e-07 5.30203e-08 2.5366e-09 0.724453
1.59109e-05 0.0554618 8.43439e-09 0.220085 9.04277e-09 8.25239e-09 3.09897e-07 5.64254e-08 2.67977e-09 0.724453
1.63189e-05 0.0554618 8.70629e-09 0.220085 9.3718e-09 8.54993e-09 3.19635e-07 5.99546e-08 2.82734e-09 0.724453
1.67268e-05 0.0554618 8.98173e-09 0.220085 9.70512e-09 8.85136e-09 3.29479e-07 6.36097e-08 2.97933e-09 0.724453
1.71348e-05 0.0554618 9.26075e-09 0.220085 1.00428e-08 9.15674e-09 3.39429e-07 6.73922e-08 3.13581e-09 0.724453
1.75428e-05 0.0554618 9.5434e-09 0.220085 1.03848e-08 9.46611e-09 3.49489e-07 7.13039e-08 3.29679e-09 0.724453
1.79507e-05 0.0554618 9.82972e-09 0.220085 1.07314e-08 9.77953e-09 3.59658e-07 7.53464e-08 3.46234e-09 0.724453
1.83587e-05 0.0554618 1.01198e-08 0.220085 1.10824e-08 1.0097e-08 3.69939e-07 7.95214e-08 3.63249e-09 0.724453
1.87667e-05 0.0554618 1.04136e-08 0.220084 1.1438e-08 1.04187e-08 3.80333e-07 8.38307e-08 3.80729e-09 0.724453
1.91747e-05 0.0554618 1.07112e-08 0.220084 1.17982e-08 1.07446e-08 3.90841e-07 8.8276e-08 3.98677e-09 0.724453
1.95826e-05 0.0554618 1.10127e-08 0.220084 1.21632e-08 1.10748e-08 4.01465e-07 9.28591e-08 4.17099e-09 0.724453
1.99906e-05 0.0554618 1.13181e-08 0.220084 1.25329e-08 1.14092e-08 4.12207e-07 9.75818e-08 4.35999e-09 0.724453
2.03986e-05 0.0554618 1.16275e-08 0.220084 1.29074e-08 1.17481e-08 4.23067e-07 1.02446e-07 4.55382e-09 0.724453
2.08065e-05 0.0554618 1.1941e-08 0.220084 1.32867e-08 1.20913e-08 4.34048e-07 1.07453e-07 4.75252e-09 0.724453
2.12145e-05 0.0554618 1.22585e-08 0.220084 1.3671e-08 1.24391e-08 4.45151e-07 1.12606e-07 4.95615e-09 0.724453
2.16225e-05 0.0554618 1.25801e-08 0.220084 1.40603e-08 1.27913e-08 4.56377e-07 1.17905e-07 5.16474e-09 0.724453
2.20305e-05 0.0554618 1.29059e-08 0.220084 1.44547e-08 1.31482e-08 4.67729e-07 1.23354e-07 5.37835e-09 0.724453
2.24384e-05 0.0554618 1.3236e-08 0.220084 1.48542e-08 1.35098e-08 4.79208e-07 1.28953e-07 5.59703e-09 0.724453
2.28464e-05 0.0554618 1.35703e-08 0.220084 1.52589e-08 1.38761e-08 4.90815e-07 1.34706e-07 5.82083e-09 0.724453
2.32544e-05 0.0554618 1.3909e-08 0.220084 1.56688e-08 1.42471e-08 5.02553e-07 1.40613e-07 6.04979e-09 0.724453
2.36623e-05 0.0554618 1.42521e-08 0.220084 1.60841e-08 1.4623e-08 5.14423e-07 1.46677e-07 6.28398e-09 0.724453
2.40703e-05 0.0554618 1.45997e-08 0.220084 1.65048e-08 1.50038e-08 5.26426e-07 1.529e-07 6.52344e-09 0.724453
2.44783e-05 0.0554618 1.49518e-08 0.220084 1.6931e-08 1.53896e-08 5.38564e-07 1.59284e-07 6.76823e-09 0.724453
2.48863e-05 0.0554618 1.53085e-08 0.220084 1.73627e-08 1.57804e-08 5.5084e-07 1.65831e-07 7.0184e-09 0.724453
2.52942e-05 0.0554618 1.56698e-08 0.220084 1.78e-08 1.61763e-08 5.63255e-07 1.72544e-07 7.274e-09 0.724453
2.57022e-05 0.0554618 1.60358e-08 0.220084 1.8243e-08 1.65774e-08 5.75811e-07 1.79424e-07 7.53509e-09 0.724453
2.61102e-05 0.0554618 1.64066e-08 0.220084 1.86918e-08 1.69838e-08 5.88509e-07 1.86473e-07 7.80173e-09 0.724453
2.65181e-05 0.0554618 1.67822e-08 0.220084 1.91464e-08 1.73954e-08 6.01352e-07 1.93694e-07 8.07397e-09 0.724453
2.69261e-05 0.0554618 1.71627e-08 0.220084 1.96069e-08 1.78124e-08 6.14341e-07 2.0109e-07 8.35187e-09 0.724453
2.73341e-05 0.0554618 1.75481e-08 0.220084 2.00735e-08 1.82349e-08 6.27478e-07 2.08661e-07 8.6355e-09 0.724453
2.77421e-05 0.0554618 1.79385e-08 0.220084 2.0546e-08 1.86628e-08 6.40766e-07 2.16412e-07 8.9249e-09 0.724453
2.815e-05 0.0554618 1.83341e-08 0.220084 2.10248e-08 1.90964e-08 6.54206e-07 2.24343e-07 9.22014e-09 0.724453
2.8558e-05 0.0554618 1.87347e-08 0.220084 2.15097e-08 1.95356e-08 6.678e-07 2.32458e-07 9.52128e-09 0.724453
2.8966e-05 0.0554618 1.91406e-08 0.220084 2.2001e-08 1.99805e-08 6.8155e-07 2.40758e-07 9.82838e-09 0.724453
2.93739e-05 0.0554618 1.95518e-08 0.220084 2.24987e-08 2.04313e-08 6.95459e-07 2.49246e-07 1.01415e-08 0.724453
2.97819e-05 0.0554618 1.99683e-08 0.220084 2.30028e-08 2.08879e-08 7.09528e-07 2.57925e-07 1.04607e-08 0.724453
3.01899e-05 0.0554618 2.03903e-08 0.220084 2.35135e-08 2.13505e-08 7.23759e-07 2.66797e-07 1.07861e-08 0.724453
3.05979e-05 0.0554618 2.08177e-08 0.220084 2.40309e-08 2.18191e-08 7.38155e-07 2.75865e-07 1.11177e-08 0.724453
3.10058e-05 0.0554618 2.12507e-08 0.220084 2.45549e-08 2.22939e-08 7.52717e-07 2.85131e-07 1.14555e-08 0.724453
3.14138e-05 0.0554618 2.16893e-08 0.220084 2.50858e-08 2.27748e-08 7.67448e-07 2.94598e-07 1.17997e-08 0.724453
