TITLE="Graphics"
VARIABLES= "x", "H2", "H", "O2", "O", "OH", "HO2", "H2O", "H2O2", "N"
3.65568e-07 0.0285219 3.13961e-10 0.226362 5.43786e-11 5.74511e-11 1.05348e-08 6.19022e-12 2.51125e-12 0.745116
7.31135e-07 0.0285219 6.19073e-10 0.226362 2.06243e-10 2.16781e-10 2.12202e-08 4.61485e-11 1.00778e-11 0.745116
1.0967e-06 0.0285219 9.18017e-10 0.226362 4.40575e-10 4.60914e-10 3.20522e-08 1.48806e-10 2.27508e-11 0.745116
1.46227e-06 0.0285219 1.21299e-09 0.226362 7.45134e-10 7.76246e-10 4.30282e-08 3.38258e-10 4.05788e-11 0.745116
1.82784e-06 0.0285219 1.50582e-09 0.226362 1.10994e-09 1.15192e-09 5.41466e-08 6.34793e-10 6.36095e-11 0.745116
2.19341e-06 0.0285219 1.79799e-09 0.226362 1.52685e-09 1.57928e-09 6.54067e-08 1.05566e-09 9.18895e-11 0.745116
2.55897e-06 0.0285219 2.09076e-09 0.226362 1.98927e-09 2.05141e-09 7.68083e-08 1.61566e-09 1.25465e-10 0.745116
2.92454e-06 0.0285219 2.38517e-09 0.226362 2.49179e-09 2.56276e-09 8.83519e-08 2.3277e-09 1.64383e-10 0.745116
3.29011e-06 0.0285219 2.68211e-09 0.226362 3.03e-09 3.10887e-09 1.00039e-07 3.20321e-09 2.08689e-10 0.745116
3.65568e-06 0.0285218 2.98233e-09 0.226362 3.60034e-09 3.68618e-09 1.1187e-07 4.25237e-09 2.5843e-10 0.745116
4.02124e-06 0.0285218 3.28646e-09 0.226362 4.19993e-09 4.29185e-09 1.23847e-07 5.48437e-09 3.13654e-10 0.745116
4.38681e-06 0.0285218 3.59507e-09 0.226362 4.82645e-09 4.92366e-09 1.35973e-07 6.90762e-09 3.74409e-10 0.745116
4.75238e-06 0.0285218 3.90864e-09 0.226362 5.47807e-09 5.57986e-09 1.48249e-07 8.52991e-09 4.40744e-10 0.745116
